County,Measure Names,Measure Values
ALACHUA,Bed Census,"1,495"
ALACHUA,Available,218
ALACHUA,Available Capacity,0.127262113
ALACHUA,Total Staffed Bed Capacity,"1,713"
BAKER,Bed Census,462
BAKER,Available,163
BAKER,Available Capacity,0.2608
BAKER,Total Staffed Bed Capacity,625
BAY,Bed Census,452
BAY,Available,87
BAY,Available Capacity,0.161410019
BAY,Total Staffed Bed Capacity,539
BRADFORD,Bed Census,5
BRADFORD,Available,5
BRADFORD,Available Capacity,0.5
BRADFORD,Total Staffed Bed Capacity,10
BREVARD,Bed Census,"1,216"
BREVARD,Available,399
BREVARD,Available Capacity,0.247058824
BREVARD,Total Staffed Bed Capacity,"1,615"
BROWARD,Bed Census,"3,965"
BROWARD,Available,"1,198"
BROWARD,Available Capacity,0.232035638
BROWARD,Total Staffed Bed Capacity,"5,163"
CALHOUN,Bed Census,7
CALHOUN,Available,3
CALHOUN,Available Capacity,0.3
CALHOUN,Total Staffed Bed Capacity,10
CHARLOTTE,Bed Census,415
CHARLOTTE,Available,208
CHARLOTTE,Available Capacity,0.333868379
CHARLOTTE,Total Staffed Bed Capacity,623
CITRUS,Bed Census,217
CITRUS,Available,76
CITRUS,Available Capacity,0.259385666
CITRUS,Total Staffed Bed Capacity,293
CLAY,Bed Census,461
CLAY,Available,81
CLAY,Available Capacity,0.149446494
CLAY,Total Staffed Bed Capacity,542
COLLIER,Bed Census,652
COLLIER,Available,206
COLLIER,Available Capacity,0.240093240
COLLIER,Total Staffed Bed Capacity,858
COLUMBIA,Bed Census,95
COLUMBIA,Available,0
COLUMBIA,Available Capacity,0
COLUMBIA,Total Staffed Bed Capacity,95
DESOTO,Bed Census,14
DESOTO,Available,41
DESOTO,Available Capacity,0.745454545
DESOTO,Total Staffed Bed Capacity,55
DUVAL,Bed Census,"2,806"
DUVAL,Available,871
DUVAL,Available Capacity,0.236877890
DUVAL,Total Staffed Bed Capacity,"3,677"
ESCAMBIA,Bed Census,"1,083"
ESCAMBIA,Available,406
ESCAMBIA,Available Capacity,0.272666219
ESCAMBIA,Total Staffed Bed Capacity,"1,489"
FLAGLER,Bed Census,95
FLAGLER,Available,4
FLAGLER,Available Capacity,0.040404040
FLAGLER,Total Staffed Bed Capacity,99
FRANKLIN,Bed Census,2
FRANKLIN,Available,13
FRANKLIN,Available Capacity,0.866666667
FRANKLIN,Total Staffed Bed Capacity,15
GADSDEN,Bed Census,712
GADSDEN,Available,241
GADSDEN,Available Capacity,0.252885624
GADSDEN,Total Staffed Bed Capacity,953
GULF,Bed Census,2
GULF,Available,19
GULF,Available Capacity,0.904761905
GULF,Total Staffed Bed Capacity,21
HARDEE,Bed Census,20
HARDEE,Available,5
HARDEE,Available Capacity,0.2
HARDEE,Total Staffed Bed Capacity,25
HENDRY,Bed Census,18
HENDRY,Available,28
HENDRY,Available Capacity,0.608695652
HENDRY,Total Staffed Bed Capacity,46
HERNANDO,Bed Census,512
HERNANDO,Available,228
HERNANDO,Available Capacity,0.308108108
