County,Measure Names,Measure Values
ALACHUA,Adult ICU Census,264
ALACHUA,Available Adult ICU,44
ALACHUA,Available Adult ICU%,0.142857143
ALACHUA,Total AdultICU Capacity,308
ALACHUA,Pediatric ICU Census,33
ALACHUA,Available Pediatric ICU,14
ALACHUA,Available Pediatric ICU%,0.297872340
ALACHUA,Total PediatricICU Capacity,47
BAKER,Adult ICU Census,0
BAKER,Available Adult ICU,0
BAKER,Available Adult ICU%,
BAKER,Total AdultICU Capacity,0
BAKER,Pediatric ICU Census,0
BAKER,Available Pediatric ICU,0
BAKER,Available Pediatric ICU%,
BAKER,Total PediatricICU Capacity,0
BAY,Adult ICU Census,44
BAY,Available Adult ICU,5
BAY,Available Adult ICU%,0.102040816
BAY,Total AdultICU Capacity,49
BAY,Pediatric ICU Census,0
BAY,Available Pediatric ICU,4
BAY,Available Pediatric ICU%,1
BAY,Total PediatricICU Capacity,4
BRADFORD,Adult ICU Census,0
BRADFORD,Available Adult ICU,0
BRADFORD,Available Adult ICU%,
BRADFORD,Total AdultICU Capacity,0
BRADFORD,Pediatric ICU Census,0
BRADFORD,Available Pediatric ICU,0
BRADFORD,Available Pediatric ICU%,
BRADFORD,Total PediatricICU Capacity,0
BREVARD,Adult ICU Census,117
BREVARD,Available Adult ICU,58
BREVARD,Available Adult ICU%,0.331428571
BREVARD,Total AdultICU Capacity,175
BREVARD,Pediatric ICU Census,0
BREVARD,Available Pediatric ICU,0
BREVARD,Available Pediatric ICU%,
BREVARD,Total PediatricICU Capacity,0
BROWARD,Adult ICU Census,356
BROWARD,Available Adult ICU,107
BROWARD,Available Adult ICU%,0.231101512
BROWARD,Total AdultICU Capacity,463
BROWARD,Pediatric ICU Census,25
BROWARD,Available Pediatric ICU,32
BROWARD,Available Pediatric ICU%,0.561403509
BROWARD,Total PediatricICU Capacity,57
CALHOUN,Adult ICU Census,0
CALHOUN,Available Adult ICU,0
CALHOUN,Available Adult ICU%,
CALHOUN,Total AdultICU Capacity,0
CALHOUN,Pediatric ICU Census,0
CALHOUN,Available Pediatric ICU,0
CALHOUN,Available Pediatric ICU%,
CALHOUN,Total PediatricICU Capacity,0
CHARLOTTE,Adult ICU Census,40
CHARLOTTE,Available Adult ICU,9
CHARLOTTE,Available Adult ICU%,0.183673469
CHARLOTTE,Total AdultICU Capacity,49
CHARLOTTE,Pediatric ICU Census,0
CHARLOTTE,Available Pediatric ICU,0
CHARLOTTE,Available Pediatric ICU%,
CHARLOTTE,Total PediatricICU Capacity,0
CITRUS,Adult ICU Census,30
CITRUS,Available Adult ICU,10
CITRUS,Available Adult ICU%,0.25
CITRUS,Total AdultICU Capacity,40
CITRUS,Pediatric ICU Census,0
CITRUS,Available Pediatric ICU,0
CITRUS,Available Pediatric ICU%,
CITRUS,Total PediatricICU Capacity,0
CLAY,Adult ICU Census,40
CLAY,Available Adult ICU,35
CLAY,Available Adult ICU%,0.466666667
CLAY,Total AdultICU Capacity,75
CLAY,Pediatric ICU Census,4
CLAY,Available Pediatric ICU,0
CLAY,Available Pediatric ICU%,0
CLAY,Total PediatricICU Capacity,4
COLLIER,Adult ICU Census,60
COLLIER,Available Adult ICU,25
COLLIER,Available Adult ICU%,0.294117647
COLLIER,Total AdultICU Capacity,85
COLLIER,Pediatric ICU Census,0
COLLIER,Available Pediatric ICU,0
COLLIER,Available Pediatric ICU%,
COLLIER,Total PediatricICU Capacity,0
COLUMBIA,Adult ICU Census,10
COLUMBIA,Available Adult ICU,0
