County,Measure Names,Measure Values
ALACHUA,Adult ICU Census,275
ALACHUA,Available Adult ICU,33
ALACHUA,Available Adult ICU%,0.107142857
ALACHUA,Total AdultICU Capacity,308
ALACHUA,Pediatric ICU Census,35
ALACHUA,Available Pediatric ICU,12
ALACHUA,Available Pediatric ICU%,0.255319149
ALACHUA,Total PediatricICU Capacity,47
BAKER,Adult ICU Census,0
BAKER,Available Adult ICU,0
BAKER,Available Adult ICU%,
BAKER,Total AdultICU Capacity,0
BAKER,Pediatric ICU Census,0
BAKER,Available Pediatric ICU,0
BAKER,Available Pediatric ICU%,
BAKER,Total PediatricICU Capacity,0
BAY,Adult ICU Census,51
BAY,Available Adult ICU,3
BAY,Available Adult ICU%,0.055555556
BAY,Total AdultICU Capacity,54
BAY,Pediatric ICU Census,0
BAY,Available Pediatric ICU,4
BAY,Available Pediatric ICU%,1
BAY,Total PediatricICU Capacity,4
BRADFORD,Adult ICU Census,0
BRADFORD,Available Adult ICU,0
BRADFORD,Available Adult ICU%,
BRADFORD,Total AdultICU Capacity,0
BRADFORD,Pediatric ICU Census,0
BRADFORD,Available Pediatric ICU,0
BRADFORD,Available Pediatric ICU%,
BRADFORD,Total PediatricICU Capacity,0
BREVARD,Adult ICU Census,139
BREVARD,Available Adult ICU,39
BREVARD,Available Adult ICU%,0.219101124
BREVARD,Total AdultICU Capacity,178
BREVARD,Pediatric ICU Census,0
BREVARD,Available Pediatric ICU,0
BREVARD,Available Pediatric ICU%,
BREVARD,Total PediatricICU Capacity,0
BROWARD,Adult ICU Census,392
BROWARD,Available Adult ICU,91
BROWARD,Available Adult ICU%,0.188405797
BROWARD,Total AdultICU Capacity,483
BROWARD,Pediatric ICU Census,26
BROWARD,Available Pediatric ICU,37
BROWARD,Available Pediatric ICU%,0.587301587
BROWARD,Total PediatricICU Capacity,63
CALHOUN,Adult ICU Census,0
CALHOUN,Available Adult ICU,0
CALHOUN,Available Adult ICU%,
CALHOUN,Total AdultICU Capacity,0
CALHOUN,Pediatric ICU Census,0
CALHOUN,Available Pediatric ICU,0
CALHOUN,Available Pediatric ICU%,
CALHOUN,Total PediatricICU Capacity,0
CHARLOTTE,Adult ICU Census,35
CHARLOTTE,Available Adult ICU,12
CHARLOTTE,Available Adult ICU%,0.255319149
CHARLOTTE,Total AdultICU Capacity,47
CHARLOTTE,Pediatric ICU Census,0
CHARLOTTE,Available Pediatric ICU,0
CHARLOTTE,Available Pediatric ICU%,
CHARLOTTE,Total PediatricICU Capacity,0
CITRUS,Adult ICU Census,31
CITRUS,Available Adult ICU,6
CITRUS,Available Adult ICU%,0.162162162
CITRUS,Total AdultICU Capacity,37
CITRUS,Pediatric ICU Census,0
CITRUS,Available Pediatric ICU,0
CITRUS,Available Pediatric ICU%,
CITRUS,Total PediatricICU Capacity,0
CLAY,Adult ICU Census,36
CLAY,Available Adult ICU,14
CLAY,Available Adult ICU%,0.28
CLAY,Total AdultICU Capacity,50
CLAY,Pediatric ICU Census,2
CLAY,Available Pediatric ICU,2
CLAY,Available Pediatric ICU%,0.5
CLAY,Total PediatricICU Capacity,4
COLLIER,Adult ICU Census,62
COLLIER,Available Adult ICU,23
COLLIER,Available Adult ICU%,0.270588235
COLLIER,Total AdultICU Capacity,85
COLLIER,Pediatric ICU Census,0
COLLIER,Available Pediatric ICU,0
COLLIER,Available Pediatric ICU%,
COLLIER,Total PediatricICU Capacity,0
COLUMBIA,Adult ICU Census,13
COLUMBIA,Available Adult ICU,0
COLUMBIA,Available Adult ICU%,0
COLUMBIA,Total AdultICU Capacity,13
COLUMBIA,Pediatric ICU Census,0
COLUMBIA,Available Pediatric ICU,0
COLUMBIA,Available Pediatric ICU%,
COLUMBIA,Total PediatricICU Capacity,0
DESOTO,Adult ICU Census,1
DESOTO,Available Adult ICU,7
DESOTO,Available Adult ICU%,0.875
DESOTO,Total AdultICU Capacity,8
DESOTO,Pediatric ICU Census,0
DESOTO,Available Pediatric ICU,0
DESOTO,Available Pediatric ICU%,
