County,Measure Names,Measure Values
ALACHUA,Adult ICU Census,270
ALACHUA,Available Adult ICU,38
ALACHUA,Available Adult ICU%,0.123376623
ALACHUA,Total AdultICU Capacity,308
ALACHUA,Pediatric ICU Census,41
ALACHUA,Available Pediatric ICU,6
ALACHUA,Available Pediatric ICU%,0.127659574
ALACHUA,Total PediatricICU Capacity,47
BAKER,Adult ICU Census,0
BAKER,Available Adult ICU,0
BAKER,Available Adult ICU%,
BAKER,Total AdultICU Capacity,0
BAKER,Pediatric ICU Census,0
BAKER,Available Pediatric ICU,0
BAKER,Available Pediatric ICU%,
BAKER,Total PediatricICU Capacity,0
BAY,Adult ICU Census,45
BAY,Available Adult ICU,5
BAY,Available Adult ICU%,0.1
BAY,Total AdultICU Capacity,50
BAY,Pediatric ICU Census,0
BAY,Available Pediatric ICU,4
BAY,Available Pediatric ICU%,1
BAY,Total PediatricICU Capacity,4
BRADFORD,Adult ICU Census,0
BRADFORD,Available Adult ICU,0
BRADFORD,Available Adult ICU%,
BRADFORD,Total AdultICU Capacity,0
BRADFORD,Pediatric ICU Census,0
BRADFORD,Available Pediatric ICU,0
BRADFORD,Available Pediatric ICU%,
BRADFORD,Total PediatricICU Capacity,0
BREVARD,Adult ICU Census,132
BREVARD,Available Adult ICU,35
BREVARD,Available Adult ICU%,0.209580838
BREVARD,Total AdultICU Capacity,167
BREVARD,Pediatric ICU Census,0
BREVARD,Available Pediatric ICU,0
BREVARD,Available Pediatric ICU%,
BREVARD,Total PediatricICU Capacity,0
BROWARD,Adult ICU Census,336
BROWARD,Available Adult ICU,122
BROWARD,Available Adult ICU%,0.266375546
BROWARD,Total AdultICU Capacity,458
BROWARD,Pediatric ICU Census,35
BROWARD,Available Pediatric ICU,26
BROWARD,Available Pediatric ICU%,0.426229508
BROWARD,Total PediatricICU Capacity,61
CALHOUN,Adult ICU Census,0
CALHOUN,Available Adult ICU,0
CALHOUN,Available Adult ICU%,
CALHOUN,Total AdultICU Capacity,0
CALHOUN,Pediatric ICU Census,0
CALHOUN,Available Pediatric ICU,0
CALHOUN,Available Pediatric ICU%,
CALHOUN,Total PediatricICU Capacity,0
CHARLOTTE,Adult ICU Census,36
CHARLOTTE,Available Adult ICU,15
CHARLOTTE,Available Adult ICU%,0.294117647
CHARLOTTE,Total AdultICU Capacity,51
CHARLOTTE,Pediatric ICU Census,0
CHARLOTTE,Available Pediatric ICU,0
CHARLOTTE,Available Pediatric ICU%,
CHARLOTTE,Total PediatricICU Capacity,0
CITRUS,Adult ICU Census,28
CITRUS,Available Adult ICU,12
CITRUS,Available Adult ICU%,0.3
CITRUS,Total AdultICU Capacity,40
CITRUS,Pediatric ICU Census,0
CITRUS,Available Pediatric ICU,0
CITRUS,Available Pediatric ICU%,
CITRUS,Total PediatricICU Capacity,0
CLAY,Adult ICU Census,37
CLAY,Available Adult ICU,13
CLAY,Available Adult ICU%,0.26
CLAY,Total AdultICU Capacity,50
CLAY,Pediatric ICU Census,2
CLAY,Available Pediatric ICU,2
CLAY,Available Pediatric ICU%,0.5
CLAY,Total PediatricICU Capacity,4
COLLIER,Adult ICU Census,54
COLLIER,Available Adult ICU,25
COLLIER,Available Adult ICU%,0.316455696
COLLIER,Total AdultICU Capacity,79
COLLIER,Pediatric ICU Census,0
COLLIER,Available Pediatric ICU,0
COLLIER,Available Pediatric ICU%,
COLLIER,Total PediatricICU Capacity,0
COLUMBIA,Adult ICU Census,14
COLUMBIA,Available Adult ICU,0
COLUMBIA,Available Adult ICU%,0
COLUMBIA,Total AdultICU Capacity,14
COLUMBIA,Pediatric ICU Census,0
COLUMBIA,Available Pediatric ICU,0
COLUMBIA,Available Pediatric ICU%,
COLUMBIA,Total PediatricICU Capacity,0
DESOTO,Adult ICU Census,4
DESOTO,Available Adult ICU,4
DESOTO,Available Adult ICU%,0.5
DESOTO,Total AdultICU Capacity,8
DESOTO,Pediatric ICU Census,0
DESOTO,Available Pediatric ICU,0
DESOTO,Available Pediatric ICU%,
DESOTO,Total PediatricICU Capacity,0
DUVAL,Adult ICU Census,297
DUVAL,Available Adult ICU,140
DUVAL,Available Adult ICU%,0.320366133
DUVAL,Total AdultICU Capacity,437
DUVAL,Pediatric ICU Census,21
DUVAL,Available Pediatric ICU,19
DUVAL,Available Pediatric ICU%,0.475
DUVAL,Total PediatricICU Capacity,40
ESCAMBIA,Adult ICU Census,117
ESCAMBIA,Available Adult ICU,24
ESCAMBIA,Available Adult ICU%,0.170212766
ESCAMBIA,Total AdultICU Capacity,141
ESCAMBIA,Pediatric ICU Census,5
ESCAMBIA,Available Pediatric ICU,11
ESCAMBIA,Available Pediatric ICU%,0.6875
ESCAMBIA,Total PediatricICU Capacity,16
FLAGLER,Adult ICU Census,15
FLAGLER,Available Adult ICU,3
FLAGLER,Available Adult ICU%,0.166666667
FLAGLER,Total AdultICU Capacity,18
FLAGLER,Pediatric ICU Census,0
FLAGLER,Available Pediatric ICU,0
FLAGLER,Available Pediatric ICU%,
FLAGLER,Total PediatricICU Capacity,0
FRANKLIN,Adult ICU Census,0
FRANKLIN,Available Adult ICU,0
FRANKLIN,Available Adult ICU%,
FRANKLIN,Total AdultICU Capacity,0
FRANKLIN,Pediatric ICU Census,0
FRANKLIN,Available Pediatric ICU,0
FRANKLIN,Available Pediatric ICU%,
FRANKLIN,Total PediatricICU Capacity,0
GADSDEN,Adult ICU Census,0
GADSDEN,Available Adult ICU,0
GADSDEN,Available Adult ICU%,
GADSDEN,Total AdultICU Capacity,0
GADSDEN,Pediatric ICU Census,0
GADSDEN,Available Pediatric ICU,0
GADSDEN,Available Pediatric ICU%,
GADSDEN,Total PediatricICU Capacity,0
GULF,Adult ICU Census,0
GULF,Available Adult ICU,0
GULF,Available Adult ICU%,
GULF,Total AdultICU Capacity,0
GULF,Pediatric ICU Census,0
GULF,Available Pediatric ICU,0
GULF,Available Pediatric ICU%,
GULF,Total PediatricICU Capacity,0
HARDEE,Adult ICU Census,0
HARDEE,Available Adult ICU,0
HARDEE,Available Adult ICU%,
HARDEE,Total AdultICU Capacity,0
HARDEE,Pediatric ICU Census,0
HARDEE,Available Pediatric ICU,0
HARDEE,Available Pediatric ICU%,
HARDEE,Total PediatricICU Capacity,0
HENDRY,Adult ICU Census,0
HENDRY,Available Adult ICU,4
HENDRY,Available Adult ICU%,1
HENDRY,Total AdultICU Capacity,4
HENDRY,Pediatric ICU Census,0
HENDRY,Available Pediatric ICU,0
HENDRY,Available Pediatric ICU%,
HENDRY,Total PediatricICU Capacity,0
HERNANDO,Adult ICU Census,41
HERNANDO,Available Adult ICU,21
HERNANDO,Available Adult ICU%,0.338709677
HERNANDO,Total AdultICU Capacity,62
HERNANDO,Pediatric ICU Census,0
HERNANDO,Available Pediatric ICU,0
HERNANDO,Available Pediatric ICU%,
HERNANDO,Total PediatricICU Capacity,0
HIGHLANDS,Adult ICU Census,25
HIGHLANDS,Available Adult ICU,5
HIGHLANDS,Available Adult ICU%,0.166666667
HIGHLANDS,Total AdultICU Capacity,30
HIGHLANDS,Pediatric ICU Census,0
HIGHLANDS,Available Pediatric ICU,0
HIGHLANDS,Available Pediatric ICU%,
HIGHLANDS,Total PediatricICU Capacity,0
HILLSBOROUGH,Adult ICU Census,323
HILLSBOROUGH,Available Adult ICU,77
HILLSBOROUGH,Available Adult ICU%,0.1925
HILLSBOROUGH,Total AdultICU Capacity,400
HILLSBOROUGH,Pediatric ICU Census,21
HILLSBOROUGH,Available Pediatric ICU,21
HILLSBOROUGH,Available Pediatric ICU%,0.5
HILLSBOROUGH,Total PediatricICU Capacity,42
HOLMES,Adult ICU Census,0
HOLMES,Available Adult ICU,0
HOLMES,Available Adult ICU%,
HOLMES,Total AdultICU Capacity,0
HOLMES,Pediatric ICU Census,0
HOLMES,Available Pediatric ICU,0
HOLMES,Available Pediatric ICU%,
HOLMES,Total PediatricICU Capacity,0
INDIAN RIVER,Adult ICU Census,15
INDIAN RIVER,Available Adult ICU,15
INDIAN RIVER,Available Adult ICU%,0.5
INDIAN RIVER,Total AdultICU Capacity,30
INDIAN RIVER,Pediatric ICU Census,0
INDIAN RIVER,Available Pediatric ICU,0
INDIAN RIVER,Available Pediatric ICU%,
INDIAN RIVER,Total PediatricICU Capacity,0
JACKSON,Adult ICU Census,5
JACKSON,Available Adult ICU,24
JACKSON,Available Adult ICU%,0.827586207
JACKSON,Total AdultICU Capacity,29
JACKSON,Pediatric ICU Census,0
JACKSON,Available Pediatric ICU,0
JACKSON,Available Pediatric ICU%,
JACKSON,Total PediatricICU Capacity,0
LAKE,Adult ICU Census,53
LAKE,Available Adult ICU,51
LAKE,Available Adult ICU%,0.490384615
LAKE,Total AdultICU Capacity,104
LAKE,Pediatric ICU Census,0
LAKE,Available Pediatric ICU,0
LAKE,Available Pediatric ICU%,
LAKE,Total PediatricICU Capacity,0
LEE,Adult ICU Census,96
LEE,Available Adult ICU,45
LEE,Available Adult ICU%,0.319148936
LEE,Total AdultICU Capacity,141
LEE,Pediatric ICU Census,65
LEE,Available Pediatric ICU,21
LEE,Available Pediatric ICU%,0.244186047
LEE,Total PediatricICU Capacity,86
LEON,Adult ICU Census,53
LEON,Available Adult ICU,19
LEON,Available Adult ICU%,0.263888889
LEON,Total AdultICU Capacity,72
LEON,Pediatric ICU Census,1
LEON,Available Pediatric ICU,8
LEON,Available Pediatric ICU%,0.888888889
LEON,Total PediatricICU Capacity,9
MADISON,Adult ICU Census,0
MADISON,Available Adult ICU,0
MADISON,Available Adult ICU%,
MADISON,Total AdultICU Capacity,0
MADISON,Pediatric ICU Census,0
MADISON,Available Pediatric ICU,0
MADISON,Available Pediatric ICU%,
MADISON,Total PediatricICU Capacity,0
MANATEE,Adult ICU Census,48
MANATEE,Available Adult ICU,20
MANATEE,Available Adult ICU%,0.294117647
MANATEE,Total AdultICU Capacity,68
MANATEE,Pediatric ICU Census,0
MANATEE,Available Pediatric ICU,0
MANATEE,Available Pediatric ICU%,
MANATEE,Total PediatricICU Capacity,0
MARION,Adult ICU Census,76
MARION,Available Adult ICU,7
MARION,Available Adult ICU%,0.084337349
MARION,Total AdultICU Capacity,83
MARION,Pediatric ICU Census,0
MARION,Available Pediatric ICU,0
MARION,Available Pediatric ICU%,
MARION,Total PediatricICU Capacity,0
MARTIN,Adult ICU Census,12
MARTIN,Available Adult ICU,27
MARTIN,Available Adult ICU%,0.692307692
