County,Measure Names,Measure Values
ALACHUA,Adult ICU Census,289
ALACHUA,Available Adult ICU,19
ALACHUA,Available Adult ICU%,0.061688312
ALACHUA,Total AdultICU Capacity,308
ALACHUA,Pediatric ICU Census,44
ALACHUA,Available Pediatric ICU,3
ALACHUA,Available Pediatric ICU%,0.063829787
ALACHUA,Total PediatricICU Capacity,47
BAKER,Adult ICU Census,0
BAKER,Available Adult ICU,0
BAKER,Available Adult ICU%,
BAKER,Total AdultICU Capacity,0
BAKER,Pediatric ICU Census,0
BAKER,Available Pediatric ICU,0
BAKER,Available Pediatric ICU%,
BAKER,Total PediatricICU Capacity,0
BAY,Adult ICU Census,47
BAY,Available Adult ICU,15
BAY,Available Adult ICU%,0.241935484
BAY,Total AdultICU Capacity,62
BAY,Pediatric ICU Census,0
BAY,Available Pediatric ICU,4
BAY,Available Pediatric ICU%,1
BAY,Total PediatricICU Capacity,4
BRADFORD,Adult ICU Census,0
BRADFORD,Available Adult ICU,0
BRADFORD,Available Adult ICU%,
BRADFORD,Total AdultICU Capacity,0
BRADFORD,Pediatric ICU Census,0
BRADFORD,Available Pediatric ICU,0
BRADFORD,Available Pediatric ICU%,
BRADFORD,Total PediatricICU Capacity,0
BREVARD,Adult ICU Census,142
BREVARD,Available Adult ICU,25
BREVARD,Available Adult ICU%,0.149700599
BREVARD,Total AdultICU Capacity,167
BREVARD,Pediatric ICU Census,0
BREVARD,Available Pediatric ICU,0
BREVARD,Available Pediatric ICU%,
BREVARD,Total PediatricICU Capacity,0
BROWARD,Adult ICU Census,310
BROWARD,Available Adult ICU,131
BROWARD,Available Adult ICU%,0.297052154
BROWARD,Total AdultICU Capacity,441
BROWARD,Pediatric ICU Census,29
BROWARD,Available Pediatric ICU,23
BROWARD,Available Pediatric ICU%,0.442307692
BROWARD,Total PediatricICU Capacity,52
CALHOUN,Adult ICU Census,0
CALHOUN,Available Adult ICU,0
CALHOUN,Available Adult ICU%,
CALHOUN,Total AdultICU Capacity,0
CALHOUN,Pediatric ICU Census,0
CALHOUN,Available Pediatric ICU,0
CALHOUN,Available Pediatric ICU%,
CALHOUN,Total PediatricICU Capacity,0
CHARLOTTE,Adult ICU Census,39
CHARLOTTE,Available Adult ICU,10
CHARLOTTE,Available Adult ICU%,0.204081633
CHARLOTTE,Total AdultICU Capacity,49
CHARLOTTE,Pediatric ICU Census,0
CHARLOTTE,Available Pediatric ICU,0
CHARLOTTE,Available Pediatric ICU%,
CHARLOTTE,Total PediatricICU Capacity,0
CITRUS,Adult ICU Census,34
CITRUS,Available Adult ICU,5
CITRUS,Available Adult ICU%,0.128205128
CITRUS,Total AdultICU Capacity,39
CITRUS,Pediatric ICU Census,0
CITRUS,Available Pediatric ICU,0
CITRUS,Available Pediatric ICU%,
CITRUS,Total PediatricICU Capacity,0
CLAY,Adult ICU Census,40
CLAY,Available Adult ICU,8
CLAY,Available Adult ICU%,0.166666667
CLAY,Total AdultICU Capacity,48
CLAY,Pediatric ICU Census,4
CLAY,Available Pediatric ICU,0
CLAY,Available Pediatric ICU%,0
CLAY,Total PediatricICU Capacity,4
COLLIER,Adult ICU Census,58
COLLIER,Available Adult ICU,27
COLLIER,Available Adult ICU%,0.317647059
COLLIER,Total AdultICU Capacity,85
COLLIER,Pediatric ICU Census,0
COLLIER,Available Pediatric ICU,0
COLLIER,Available Pediatric ICU%,
COLLIER,Total PediatricICU Capacity,0
COLUMBIA,Adult ICU Census,10
COLUMBIA,Available Adult ICU,0
COLUMBIA,Available Adult ICU%,0
COLUMBIA,Total AdultICU Capacity,10
COLUMBIA,Pediatric ICU Census,0
COLUMBIA,Available Pediatric ICU,0
COLUMBIA,Available Pediatric ICU%,
COLUMBIA,Total PediatricICU Capacity,0
DESOTO,Adult ICU Census,4
DESOTO,Available Adult ICU,4
DESOTO,Available Adult ICU%,0.5
DESOTO,Total AdultICU Capacity,8
DESOTO,Pediatric ICU Census,0
DESOTO,Available Pediatric ICU,0
DESOTO,Available Pediatric ICU%,
DESOTO,Total PediatricICU Capacity,0
DUVAL,Adult ICU Census,317
DUVAL,Available Adult ICU,122
DUVAL,Available Adult ICU%,0.277904328
DUVAL,Total AdultICU Capacity,439
DUVAL,Pediatric ICU Census,26
DUVAL,Available Pediatric ICU,14
DUVAL,Available Pediatric ICU%,0.35
DUVAL,Total PediatricICU Capacity,40
ESCAMBIA,Adult ICU Census,127
ESCAMBIA,Available Adult ICU,14
ESCAMBIA,Available Adult ICU%,0.099290780
ESCAMBIA,Total AdultICU Capacity,141
ESCAMBIA,Pediatric ICU Census,6
ESCAMBIA,Available Pediatric ICU,10
ESCAMBIA,Available Pediatric ICU%,0.625
ESCAMBIA,Total PediatricICU Capacity,16
FLAGLER,Adult ICU Census,16
FLAGLER,Available Adult ICU,2
FLAGLER,Available Adult ICU%,0.111111111
FLAGLER,Total AdultICU Capacity,18
FLAGLER,Pediatric ICU Census,0
FLAGLER,Available Pediatric ICU,0
FLAGLER,Available Pediatric ICU%,
FLAGLER,Total PediatricICU Capacity,0
FRANKLIN,Adult ICU Census,0
FRANKLIN,Available Adult ICU,0
FRANKLIN,Available Adult ICU%,
FRANKLIN,Total AdultICU Capacity,0
FRANKLIN,Pediatric ICU Census,0
FRANKLIN,Available Pediatric ICU,0
FRANKLIN,Available Pediatric ICU%,
FRANKLIN,Total PediatricICU Capacity,0
GADSDEN,Adult ICU Census,0
GADSDEN,Available Adult ICU,0
GADSDEN,Available Adult ICU%,
GADSDEN,Total AdultICU Capacity,0
GADSDEN,Pediatric ICU Census,0
GADSDEN,Available Pediatric ICU,0
GADSDEN,Available Pediatric ICU%,
GADSDEN,Total PediatricICU Capacity,0
GULF,Adult ICU Census,0
GULF,Available Adult ICU,0
GULF,Available Adult ICU%,
GULF,Total AdultICU Capacity,0
GULF,Pediatric ICU Census,0
GULF,Available Pediatric ICU,0
GULF,Available Pediatric ICU%,
GULF,Total PediatricICU Capacity,0
HARDEE,Adult ICU Census,0
HARDEE,Available Adult ICU,0
HARDEE,Available Adult ICU%,
HARDEE,Total AdultICU Capacity,0
HARDEE,Pediatric ICU Census,0
HARDEE,Available Pediatric ICU,0
HARDEE,Available Pediatric ICU%,
HARDEE,Total PediatricICU Capacity,0
HENDRY,Adult ICU Census,0
HENDRY,Available Adult ICU,4
HENDRY,Available Adult ICU%,1
HENDRY,Total AdultICU Capacity,4
HENDRY,Pediatric ICU Census,0
HENDRY,Available Pediatric ICU,0
HENDRY,Available Pediatric ICU%,
HENDRY,Total PediatricICU Capacity,0
HERNANDO,Adult ICU Census,38
HERNANDO,Available Adult ICU,20
HERNANDO,Available Adult ICU%,0.344827586
HERNANDO,Total AdultICU Capacity,58
HERNANDO,Pediatric ICU Census,0
HERNANDO,Available Pediatric ICU,0
HERNANDO,Available Pediatric ICU%,
HERNANDO,Total PediatricICU Capacity,0
HIGHLANDS,Adult ICU Census,21
HIGHLANDS,Available Adult ICU,10
HIGHLANDS,Available Adult ICU%,0.322580645
HIGHLANDS,Total AdultICU Capacity,31
HIGHLANDS,Pediatric ICU Census,0
HIGHLANDS,Available Pediatric ICU,0
HIGHLANDS,Available Pediatric ICU%,
HIGHLANDS,Total PediatricICU Capacity,0
HILLSBOROUGH,Adult ICU Census,353
HILLSBOROUGH,Available Adult ICU,22
HILLSBOROUGH,Available Adult ICU%,0.058666667
HILLSBOROUGH,Total AdultICU Capacity,375
HILLSBOROUGH,Pediatric ICU Census,21
HILLSBOROUGH,Available Pediatric ICU,18
HILLSBOROUGH,Available Pediatric ICU%,0.461538462
HILLSBOROUGH,Total PediatricICU Capacity,39
HOLMES,Adult ICU Census,0
HOLMES,Available Adult ICU,0
HOLMES,Available Adult ICU%,
HOLMES,Total AdultICU Capacity,0
HOLMES,Pediatric ICU Census,0
HOLMES,Available Pediatric ICU,0
HOLMES,Available Pediatric ICU%,
HOLMES,Total PediatricICU Capacity,0
INDIAN RIVER,Adult ICU Census,26
INDIAN RIVER,Available Adult ICU,7
INDIAN RIVER,Available Adult ICU%,0.212121212
INDIAN RIVER,Total AdultICU Capacity,33
INDIAN RIVER,Pediatric ICU Census,0
INDIAN RIVER,Available Pediatric ICU,0
INDIAN RIVER,Available Pediatric ICU%,
INDIAN RIVER,Total PediatricICU Capacity,0
JACKSON,Adult ICU Census,1
JACKSON,Available Adult ICU,4
JACKSON,Available Adult ICU%,0.8
JACKSON,Total AdultICU Capacity,5
JACKSON,Pediatric ICU Census,0
JACKSON,Available Pediatric ICU,0
JACKSON,Available Pediatric ICU%,
JACKSON,Total PediatricICU Capacity,0
LAKE,Adult ICU Census,78
LAKE,Available Adult ICU,25
LAKE,Available Adult ICU%,0.242718447
LAKE,Total AdultICU Capacity,103
LAKE,Pediatric ICU Census,0
LAKE,Available Pediatric ICU,0
LAKE,Available Pediatric ICU%,
LAKE,Total PediatricICU Capacity,0
LEE,Adult ICU Census,113
LEE,Available Adult ICU,27
LEE,Available Adult ICU%,0.192857143
LEE,Total AdultICU Capacity,140
LEE,Pediatric ICU Census,56
LEE,Available Pediatric ICU,30
LEE,Available Pediatric ICU%,0.348837209
LEE,Total PediatricICU Capacity,86
LEON,Adult ICU Census,59
LEON,Available Adult ICU,13
LEON,Available Adult ICU%,0.180555556
LEON,Total AdultICU Capacity,72
LEON,Pediatric ICU Census,2
LEON,Available Pediatric ICU,7
LEON,Available Pediatric ICU%,0.777777778
LEON,Total PediatricICU Capacity,9
MADISON,Adult ICU Census,0
MADISON,Available Adult ICU,0
MADISON,Available Adult ICU%,
MADISON,Total AdultICU Capacity,0
MADISON,Pediatric ICU Census,0
MADISON,Available Pediatric ICU,0
MADISON,Available Pediatric ICU%,
MADISON,Total PediatricICU Capacity,0
MANATEE,Adult ICU Census,56
MANATEE,Available Adult ICU,12
MANATEE,Available Adult ICU%,0.176470588
MANATEE,Total AdultICU Capacity,68
MANATEE,Pediatric ICU Census,0
MANATEE,Available Pediatric ICU,0
MANATEE,Available Pediatric ICU%,
MANATEE,Total PediatricICU Capacity,0
MARION,Adult ICU Census,82
MARION,Available Adult ICU,7
MARION,Available Adult ICU%,0.078651685
MARION,Total AdultICU Capacity,89
MARION,Pediatric ICU Census,0
MARION,Available Pediatric ICU,0
MARION,Available Pediatric ICU%,
MARION,Total PediatricICU Capacity,0
MARTIN,Adult ICU Census,11
MARTIN,Available Adult ICU,28
MARTIN,Available Adult ICU%,0.717948718
MARTIN,Total AdultICU Capacity,39
MARTIN,Pediatric ICU Census,0
MARTIN,Available Pediatric ICU,0
MARTIN,Available Pediatric ICU%,
MARTIN,Total PediatricICU Capacity,0
MIAMI-DADE,Adult ICU Census,759
MIAMI-DADE,Available Adult ICU,192
MIAMI-DADE,Available Adult ICU%,0.201892744
MIAMI-DADE,Total AdultICU Capacity,951
MIAMI-DADE,Pediatric ICU Census,71
MIAMI-DADE,Available Pediatric ICU,50
MIAMI-DADE,Available Pediatric ICU%,0.413223140
MIAMI-DADE,Total PediatricICU Capacity,121
MONROE,Adult ICU Census,5
MONROE,Available Adult ICU,8
MONROE,Available Adult ICU%,0.615384615
MONROE,Total AdultICU Capacity,13
MONROE,Pediatric ICU Census,0
MONROE,Available Pediatric ICU,0
MONROE,Available Pediatric ICU%,
MONROE,Total PediatricICU Capacity,0
NASSAU,Adult ICU Census,4
NASSAU,Available Adult ICU,4
NASSAU,Available Adult ICU%,0.5
NASSAU,Total AdultICU Capacity,8
NASSAU,Pediatric ICU Census,0
NASSAU,Available Pediatric ICU,0
NASSAU,Available Pediatric ICU%,
NASSAU,Total PediatricICU Capacity,0
