County,Measure Names,Measure Values
ALACHUA,Bed Census,"1,439"
ALACHUA,Available,256
ALACHUA,Available Capacity,0.151032448
ALACHUA,Total Staffed Bed Capacity,"1,695"
BAKER,Bed Census,481
BAKER,Available,143
BAKER,Available Capacity,0.229166667
BAKER,Total Staffed Bed Capacity,624
BAY,Bed Census,410
BAY,Available,136
BAY,Available Capacity,0.249084249
BAY,Total Staffed Bed Capacity,546
BRADFORD,Bed Census,5
BRADFORD,Available,5
BRADFORD,Available Capacity,0.5
BRADFORD,Total Staffed Bed Capacity,10
BREVARD,Bed Census,"1,202"
BREVARD,Available,430
BREVARD,Available Capacity,0.263480392
BREVARD,Total Staffed Bed Capacity,"1,632"
BROWARD,Bed Census,"4,160"
BROWARD,Available,980
BROWARD,Available Capacity,0.190661479
BROWARD,Total Staffed Bed Capacity,"5,140"
CALHOUN,Bed Census,6
CALHOUN,Available,4
CALHOUN,Available Capacity,0.4
CALHOUN,Total Staffed Bed Capacity,10
CHARLOTTE,Bed Census,437
CHARLOTTE,Available,198
CHARLOTTE,Available Capacity,0.311811024
CHARLOTTE,Total Staffed Bed Capacity,635
CITRUS,Bed Census,233
CITRUS,Available,64
CITRUS,Available Capacity,0.215488215
CITRUS,Total Staffed Bed Capacity,297
CLAY,Bed Census,466
CLAY,Available,89
CLAY,Available Capacity,0.160360360
CLAY,Total Staffed Bed Capacity,555
COLLIER,Bed Census,686
COLLIER,Available,142
COLLIER,Available Capacity,0.171497585
COLLIER,Total Staffed Bed Capacity,828
COLUMBIA,Bed Census,93
COLUMBIA,Available,0
COLUMBIA,Available Capacity,0
COLUMBIA,Total Staffed Bed Capacity,93
DESOTO,Bed Census,14
DESOTO,Available,41
DESOTO,Available Capacity,0.745454545
DESOTO,Total Staffed Bed Capacity,55
DUVAL,Bed Census,"2,724"
DUVAL,Available,999
DUVAL,Available Capacity,0.268331990
DUVAL,Total Staffed Bed Capacity,"3,723"
ESCAMBIA,Bed Census,"1,038"
ESCAMBIA,Available,415
ESCAMBIA,Available Capacity,0.285615967
ESCAMBIA,Total Staffed Bed Capacity,"1,453"
FLAGLER,Bed Census,89
FLAGLER,Available,10
FLAGLER,Available Capacity,0.101010101
FLAGLER,Total Staffed Bed Capacity,99
FRANKLIN,Bed Census,1
FRANKLIN,Available,14
FRANKLIN,Available Capacity,0.933333333
FRANKLIN,Total Staffed Bed Capacity,15
GADSDEN,Bed Census,603
GADSDEN,Available,350
GADSDEN,Available Capacity,0.367261280
GADSDEN,Total Staffed Bed Capacity,953
GULF,Bed Census,7
