County,Measure Names,Measure Values
ALACHUA,Adult ICU Census,264
ALACHUA,Available Adult ICU,44
ALACHUA,Available Adult ICU%,0.142857143
ALACHUA,Total AdultICU Capacity,308
ALACHUA,Pediatric ICU Census,36
ALACHUA,Available Pediatric ICU,11
ALACHUA,Available Pediatric ICU%,0.234042553
ALACHUA,Total PediatricICU Capacity,47
BAKER,Adult ICU Census,0
BAKER,Available Adult ICU,0
BAKER,Available Adult ICU%,
BAKER,Total AdultICU Capacity,0
BAKER,Pediatric ICU Census,0
BAKER,Available Pediatric ICU,0
BAKER,Available Pediatric ICU%,
BAKER,Total PediatricICU Capacity,0
BAY,Adult ICU Census,50
BAY,Available Adult ICU,0
BAY,Available Adult ICU%,0
BAY,Total AdultICU Capacity,50
BAY,Pediatric ICU Census,0
BAY,Available Pediatric ICU,4
BAY,Available Pediatric ICU%,1
BAY,Total PediatricICU Capacity,4
BRADFORD,Adult ICU Census,0
BRADFORD,Available Adult ICU,0
BRADFORD,Available Adult ICU%,
BRADFORD,Total AdultICU Capacity,0
BRADFORD,Pediatric ICU Census,0
BRADFORD,Available Pediatric ICU,0
BRADFORD,Available Pediatric ICU%,
BRADFORD,Total PediatricICU Capacity,0
BREVARD,Adult ICU Census,129
BREVARD,Available Adult ICU,52
BREVARD,Available Adult ICU%,0.287292818
BREVARD,Total AdultICU Capacity,181
BREVARD,Pediatric ICU Census,0
BREVARD,Available Pediatric ICU,0
BREVARD,Available Pediatric ICU%,
BREVARD,Total PediatricICU Capacity,0
BROWARD,Adult ICU Census,365
BROWARD,Available Adult ICU,99
BROWARD,Available Adult ICU%,0.213362069
BROWARD,Total AdultICU Capacity,464
BROWARD,Pediatric ICU Census,23
BROWARD,Available Pediatric ICU,35
BROWARD,Available Pediatric ICU%,0.603448276
BROWARD,Total PediatricICU Capacity,58
CALHOUN,Adult ICU Census,0
CALHOUN,Available Adult ICU,0
CALHOUN,Available Adult ICU%,
CALHOUN,Total AdultICU Capacity,0
CALHOUN,Pediatric ICU Census,0
CALHOUN,Available Pediatric ICU,0
CALHOUN,Available Pediatric ICU%,
CALHOUN,Total PediatricICU Capacity,0
CHARLOTTE,Adult ICU Census,42
CHARLOTTE,Available Adult ICU,7
CHARLOTTE,Available Adult ICU%,0.142857143
CHARLOTTE,Total AdultICU Capacity,49
CHARLOTTE,Pediatric ICU Census,0
CHARLOTTE,Available Pediatric ICU,0
CHARLOTTE,Available Pediatric ICU%,
CHARLOTTE,Total PediatricICU Capacity,0
CITRUS,Adult ICU Census,33
CITRUS,Available Adult ICU,7
CITRUS,Available Adult ICU%,0.175
CITRUS,Total AdultICU Capacity,40
CITRUS,Pediatric ICU Census,0
CITRUS,Available Pediatric ICU,0
CITRUS,Available Pediatric ICU%,
CITRUS,Total PediatricICU Capacity,0
CLAY,Adult ICU Census,52
CLAY,Available Adult ICU,10
CLAY,Available Adult ICU%,0.161290323
CLAY,Total AdultICU Capacity,62
CLAY,Pediatric ICU Census,2
CLAY,Available Pediatric ICU,2
CLAY,Available Pediatric ICU%,0.5
CLAY,Total PediatricICU Capacity,4
COLLIER,Adult ICU Census,50
COLLIER,Available Adult ICU,35
COLLIER,Available Adult ICU%,0.411764706
COLLIER,Total AdultICU Capacity,85
COLLIER,Pediatric ICU Census,0
COLLIER,Available Pediatric ICU,0
COLLIER,Available Pediatric ICU%,
COLLIER,Total PediatricICU Capacity,0
COLUMBIA,Adult ICU Census,15
COLUMBIA,Available Adult ICU,0
COLUMBIA,Available Adult ICU%,0
