County,Measure Names,Measure Values
ALACHUA,Adult ICU Census,280
ALACHUA,Available Adult ICU,28
ALACHUA,Available Adult ICU%,0.090909091
ALACHUA,Total AdultICU Capacity,308
ALACHUA,Pediatric ICU Census,37
ALACHUA,Available Pediatric ICU,10
ALACHUA,Available Pediatric ICU%,0.212765957
ALACHUA,Total PediatricICU Capacity,47
BAKER,Adult ICU Census,0
BAKER,Available Adult ICU,0
BAKER,Available Adult ICU%,
BAKER,Total AdultICU Capacity,0
BAKER,Pediatric ICU Census,0
BAKER,Available Pediatric ICU,0
BAKER,Available Pediatric ICU%,
BAKER,Total PediatricICU Capacity,0
BAY,Adult ICU Census,45
BAY,Available Adult ICU,5
BAY,Available Adult ICU%,0.1
BAY,Total AdultICU Capacity,50
BAY,Pediatric ICU Census,4
BAY,Available Pediatric ICU,0
BAY,Available Pediatric ICU%,0
BAY,Total PediatricICU Capacity,4
BRADFORD,Adult ICU Census,0
BRADFORD,Available Adult ICU,0
BRADFORD,Available Adult ICU%,
BRADFORD,Total AdultICU Capacity,0
BRADFORD,Pediatric ICU Census,0
BRADFORD,Available Pediatric ICU,0
BRADFORD,Available Pediatric ICU%,
BRADFORD,Total PediatricICU Capacity,0
BREVARD,Adult ICU Census,129
BREVARD,Available Adult ICU,48
BREVARD,Available Adult ICU%,0.271186441
BREVARD,Total AdultICU Capacity,177
BREVARD,Pediatric ICU Census,0
BREVARD,Available Pediatric ICU,0
BREVARD,Available Pediatric ICU%,
BREVARD,Total PediatricICU Capacity,0
BROWARD,Adult ICU Census,376
BROWARD,Available Adult ICU,91
BROWARD,Available Adult ICU%,0.194860814
BROWARD,Total AdultICU Capacity,467
BROWARD,Pediatric ICU Census,23
BROWARD,Available Pediatric ICU,33
BROWARD,Available Pediatric ICU%,0.589285714
BROWARD,Total PediatricICU Capacity,56
CALHOUN,Adult ICU Census,0
CALHOUN,Available Adult ICU,0
CALHOUN,Available Adult ICU%,
CALHOUN,Total AdultICU Capacity,0
CALHOUN,Pediatric ICU Census,0
CALHOUN,Available Pediatric ICU,0
CALHOUN,Available Pediatric ICU%,
CALHOUN,Total PediatricICU Capacity,0
CHARLOTTE,Adult ICU Census,37
CHARLOTTE,Available Adult ICU,11
CHARLOTTE,Available Adult ICU%,0.229166667
CHARLOTTE,Total AdultICU Capacity,48
CHARLOTTE,Pediatric ICU Census,0
CHARLOTTE,Available Pediatric ICU,0
CHARLOTTE,Available Pediatric ICU%,
CHARLOTTE,Total PediatricICU Capacity,0
CITRUS,Adult ICU Census,33
CITRUS,Available Adult ICU,7
CITRUS,Available Adult ICU%,0.175
CITRUS,Total AdultICU Capacity,40
CITRUS,Pediatric ICU Census,0
CITRUS,Available Pediatric ICU,0
CITRUS,Available Pediatric ICU%,
CITRUS,Total PediatricICU Capacity,0
CLAY,Adult ICU Census,40
CLAY,Available Adult ICU,10
CLAY,Available Adult ICU%,0.2
CLAY,Total AdultICU Capacity,50
CLAY,Pediatric ICU Census,3
CLAY,Available Pediatric ICU,1
CLAY,Available Pediatric ICU%,0.25
CLAY,Total PediatricICU Capacity,4
COLLIER,Adult ICU Census,53
COLLIER,Available Adult ICU,32
COLLIER,Available Adult ICU%,0.376470588
COLLIER,Total AdultICU Capacity,85
COLLIER,Pediatric ICU Census,0
COLLIER,Available Pediatric ICU,0
COLLIER,Available Pediatric ICU%,
COLLIER,Total PediatricICU Capacity,0
COLUMBIA,Adult ICU Census,18
COLUMBIA,Available Adult ICU,0
COLUMBIA,Available Adult ICU%,0
COLUMBIA,Total AdultICU Capacity,18
COLUMBIA,Pediatric ICU Census,0
COLUMBIA,Available Pediatric ICU,0
COLUMBIA,Available Pediatric ICU%,
COLUMBIA,Total PediatricICU Capacity,0
DESOTO,Adult ICU Census,1
DESOTO,Available Adult ICU,7
DESOTO,Available Adult ICU%,0.875
DESOTO,Total AdultICU Capacity,8
DESOTO,Pediatric ICU Census,0
DESOTO,Available Pediatric ICU,0
DESOTO,Available Pediatric ICU%,
DESOTO,Total PediatricICU Capacity,0
DUVAL,Adult ICU Census,298
DUVAL,Available Adult ICU,139
DUVAL,Available Adult ICU%,0.318077803
DUVAL,Total AdultICU Capacity,437
DUVAL,Pediatric ICU Census,23
DUVAL,Available Pediatric ICU,17
DUVAL,Available Pediatric ICU%,0.425
DUVAL,Total PediatricICU Capacity,40
ESCAMBIA,Adult ICU Census,121
ESCAMBIA,Available Adult ICU,20
ESCAMBIA,Available Adult ICU%,0.141843972
ESCAMBIA,Total AdultICU Capacity,141
ESCAMBIA,Pediatric ICU Census,2
ESCAMBIA,Available Pediatric ICU,14
ESCAMBIA,Available Pediatric ICU%,0.875
ESCAMBIA,Total PediatricICU Capacity,16
FLAGLER,Adult ICU Census,17
FLAGLER,Available Adult ICU,1
FLAGLER,Available Adult ICU%,0.055555556
FLAGLER,Total AdultICU Capacity,18
FLAGLER,Pediatric ICU Census,0
FLAGLER,Available Pediatric ICU,0
FLAGLER,Available Pediatric ICU%,
FLAGLER,Total PediatricICU Capacity,0
FRANKLIN,Adult ICU Census,0
FRANKLIN,Available Adult ICU,0
FRANKLIN,Available Adult ICU%,
FRANKLIN,Total AdultICU Capacity,0
FRANKLIN,Pediatric ICU Census,0
FRANKLIN,Available Pediatric ICU,0
FRANKLIN,Available Pediatric ICU%,
FRANKLIN,Total PediatricICU Capacity,0
GADSDEN,Adult ICU Census,0
GADSDEN,Available Adult ICU,0
GADSDEN,Available Adult ICU%,
GADSDEN,Total AdultICU Capacity,0
GADSDEN,Pediatric ICU Census,0
GADSDEN,Available Pediatric ICU,0
GADSDEN,Available Pediatric ICU%,
GADSDEN,Total PediatricICU Capacity,0
GULF,Adult ICU Census,0
GULF,Available Adult ICU,0
GULF,Available Adult ICU%,
GULF,Total AdultICU Capacity,0
GULF,Pediatric ICU Census,0
GULF,Available Pediatric ICU,0
GULF,Available Pediatric ICU%,
GULF,Total PediatricICU Capacity,0
HARDEE,Adult ICU Census,0
HARDEE,Available Adult ICU,0
HARDEE,Available Adult ICU%,
HARDEE,Total AdultICU Capacity,0
HARDEE,Pediatric ICU Census,0
HARDEE,Available Pediatric ICU,0
HARDEE,Available Pediatric ICU%,
HARDEE,Total PediatricICU Capacity,0
HENDRY,Adult ICU Census,0
HENDRY,Available Adult ICU,3
HENDRY,Available Adult ICU%,1
HENDRY,Total AdultICU Capacity,3
HENDRY,Pediatric ICU Census,0
HENDRY,Available Pediatric ICU,0
HENDRY,Available Pediatric ICU%,
HENDRY,Total PediatricICU Capacity,0
HERNANDO,Adult ICU Census,49
HERNANDO,Available Adult ICU,13
HERNANDO,Available Adult ICU%,0.209677419
HERNANDO,Total AdultICU Capacity,62
HERNANDO,Pediatric ICU Census,0
HERNANDO,Available Pediatric ICU,0
HERNANDO,Available Pediatric ICU%,
HERNANDO,Total PediatricICU Capacity,0
HIGHLANDS,Adult ICU Census,23
HIGHLANDS,Available Adult ICU,8
HIGHLANDS,Available Adult ICU%,0.258064516
HIGHLANDS,Total AdultICU Capacity,31
HIGHLANDS,Pediatric ICU Census,0
HIGHLANDS,Available Pediatric ICU,0
HIGHLANDS,Available Pediatric ICU%,
HIGHLANDS,Total PediatricICU Capacity,0
HILLSBOROUGH,Adult ICU Census,333
HILLSBOROUGH,Available Adult ICU,37
HILLSBOROUGH,Available Adult ICU%,0.1
HILLSBOROUGH,Total AdultICU Capacity,370
HILLSBOROUGH,Pediatric ICU Census,21
HILLSBOROUGH,Available Pediatric ICU,21
HILLSBOROUGH,Available Pediatric ICU%,0.5
HILLSBOROUGH,Total PediatricICU Capacity,42
HOLMES,Adult ICU Census,0
HOLMES,Available Adult ICU,0
HOLMES,Available Adult ICU%,
HOLMES,Total AdultICU Capacity,0
HOLMES,Pediatric ICU Census,0
HOLMES,Available Pediatric ICU,0
HOLMES,Available Pediatric ICU%,
HOLMES,Total PediatricICU Capacity,0
INDIAN RIVER,Adult ICU Census,17
INDIAN RIVER,Available Adult ICU,13
INDIAN RIVER,Available Adult ICU%,0.433333333
INDIAN RIVER,Total AdultICU Capacity,30
INDIAN RIVER,Pediatric ICU Census,0
INDIAN RIVER,Available Pediatric ICU,0
INDIAN RIVER,Available Pediatric ICU%,
INDIAN RIVER,Total PediatricICU Capacity,0
JACKSON,Adult ICU Census,5
JACKSON,Available Adult ICU,4
JACKSON,Available Adult ICU%,0.444444444
JACKSON,Total AdultICU Capacity,9
JACKSON,Pediatric ICU Census,0
JACKSON,Available Pediatric ICU,0
JACKSON,Available Pediatric ICU%,
JACKSON,Total PediatricICU Capacity,0
LAKE,Adult ICU Census,71
LAKE,Available Adult ICU,33
LAKE,Available Adult ICU%,0.317307692
LAKE,Total AdultICU Capacity,104
LAKE,Pediatric ICU Census,0
LAKE,Available Pediatric ICU,0
LAKE,Available Pediatric ICU%,
LAKE,Total PediatricICU Capacity,0
LEE,Adult ICU Census,110
LEE,Available Adult ICU,28
LEE,Available Adult ICU%,0.202898551
LEE,Total AdultICU Capacity,138
LEE,Pediatric ICU Census,68
LEE,Available Pediatric ICU,18
LEE,Available Pediatric ICU%,0.209302326
LEE,Total PediatricICU Capacity,86
LEON,Adult ICU Census,59
LEON,Available Adult ICU,13
LEON,Available Adult ICU%,0.180555556
LEON,Total AdultICU Capacity,72
LEON,Pediatric ICU Census,2
LEON,Available Pediatric ICU,7
LEON,Available Pediatric ICU%,0.777777778
LEON,Total PediatricICU Capacity,9
MADISON,Adult ICU Census,0
MADISON,Available Adult ICU,0
MADISON,Available Adult ICU%,
MADISON,Total AdultICU Capacity,0
MADISON,Pediatric ICU Census,0
MADISON,Available Pediatric ICU,0
MADISON,Available Pediatric ICU%,
MADISON,Total PediatricICU Capacity,0
MANATEE,Adult ICU Census,53
MANATEE,Available Adult ICU,11
MANATEE,Available Adult ICU%,0.171875
MANATEE,Total AdultICU Capacity,64
MANATEE,Pediatric ICU Census,0
MANATEE,Available Pediatric ICU,0
MANATEE,Available Pediatric ICU%,
MANATEE,Total PediatricICU Capacity,0
MARION,Adult ICU Census,88
MARION,Available Adult ICU,2
MARION,Available Adult ICU%,0.022222222
MARION,Total AdultICU Capacity,90
MARION,Pediatric ICU Census,0
MARION,Available Pediatric ICU,0
MARION,Available Pediatric ICU%,
MARION,Total PediatricICU Capacity,0
MARTIN,Adult ICU Census,16
MARTIN,Available Adult ICU,23
MARTIN,Available Adult ICU%,0.589743590
MARTIN,Total AdultICU Capacity,39
