County,Measure Names,Measure Values
ALACHUA,Adult ICU Census,275
ALACHUA,Available Adult ICU,33
ALACHUA,Available Adult ICU%,0.107142857
ALACHUA,Total AdultICU Capacity,308
ALACHUA,Pediatric ICU Census,43
ALACHUA,Available Pediatric ICU,4
ALACHUA,Available Pediatric ICU%,0.085106383
ALACHUA,Total PediatricICU Capacity,47
BAKER,Adult ICU Census,0
BAKER,Available Adult ICU,0
BAKER,Available Adult ICU%,
BAKER,Total AdultICU Capacity,0
BAKER,Pediatric ICU Census,0
BAKER,Available Pediatric ICU,0
BAKER,Available Pediatric ICU%,
BAKER,Total PediatricICU Capacity,0
BAY,Adult ICU Census,46
BAY,Available Adult ICU,6
BAY,Available Adult ICU%,0.115384615
BAY,Total AdultICU Capacity,52
BAY,Pediatric ICU Census,1
BAY,Available Pediatric ICU,3
BAY,Available Pediatric ICU%,0.75
BAY,Total PediatricICU Capacity,4
BRADFORD,Adult ICU Census,0
BRADFORD,Available Adult ICU,0
BRADFORD,Available Adult ICU%,
BRADFORD,Total AdultICU Capacity,0
BRADFORD,Pediatric ICU Census,0
BRADFORD,Available Pediatric ICU,0
BRADFORD,Available Pediatric ICU%,
BRADFORD,Total PediatricICU Capacity,0
BREVARD,Adult ICU Census,135
BREVARD,Available Adult ICU,32
BREVARD,Available Adult ICU%,0.191616766
BREVARD,Total AdultICU Capacity,167
BREVARD,Pediatric ICU Census,0
BREVARD,Available Pediatric ICU,0
BREVARD,Available Pediatric ICU%,
BREVARD,Total PediatricICU Capacity,0
BROWARD,Adult ICU Census,366
BROWARD,Available Adult ICU,104
BROWARD,Available Adult ICU%,0.221276596
BROWARD,Total AdultICU Capacity,470
BROWARD,Pediatric ICU Census,38
BROWARD,Available Pediatric ICU,21
BROWARD,Available Pediatric ICU%,0.355932203
BROWARD,Total PediatricICU Capacity,59
CALHOUN,Adult ICU Census,0
CALHOUN,Available Adult ICU,0
CALHOUN,Available Adult ICU%,
CALHOUN,Total AdultICU Capacity,0
CALHOUN,Pediatric ICU Census,0
CALHOUN,Available Pediatric ICU,0
CALHOUN,Available Pediatric ICU%,
CALHOUN,Total PediatricICU Capacity,0
CHARLOTTE,Adult ICU Census,37
CHARLOTTE,Available Adult ICU,12
CHARLOTTE,Available Adult ICU%,0.244897959
CHARLOTTE,Total AdultICU Capacity,49
CHARLOTTE,Pediatric ICU Census,0
CHARLOTTE,Available Pediatric ICU,0
CHARLOTTE,Available Pediatric ICU%,
CHARLOTTE,Total PediatricICU Capacity,0
CITRUS,Adult ICU Census,33
CITRUS,Available Adult ICU,7
CITRUS,Available Adult ICU%,0.175
CITRUS,Total AdultICU Capacity,40
CITRUS,Pediatric ICU Census,0
CITRUS,Available Pediatric ICU,0
CITRUS,Available Pediatric ICU%,
CITRUS,Total PediatricICU Capacity,0
CLAY,Adult ICU Census,42
CLAY,Available Adult ICU,8
CLAY,Available Adult ICU%,0.16
CLAY,Total AdultICU Capacity,50
CLAY,Pediatric ICU Census,1
CLAY,Available Pediatric ICU,3
CLAY,Available Pediatric ICU%,0.75
CLAY,Total PediatricICU Capacity,4
COLLIER,Adult ICU Census,55
COLLIER,Available Adult ICU,30
COLLIER,Available Adult ICU%,0.352941176
COLLIER,Total AdultICU Capacity,85
COLLIER,Pediatric ICU Census,0
COLLIER,Available Pediatric ICU,0
COLLIER,Available Pediatric ICU%,
COLLIER,Total PediatricICU Capacity,0
COLUMBIA,Adult ICU Census,11
COLUMBIA,Available Adult ICU,0
COLUMBIA,Available Adult ICU%,0
COLUMBIA,Total AdultICU Capacity,11
COLUMBIA,Pediatric ICU Census,0
COLUMBIA,Available Pediatric ICU,0
COLUMBIA,Available Pediatric ICU%,
COLUMBIA,Total PediatricICU Capacity,0
DESOTO,Adult ICU Census,2
DESOTO,Available Adult ICU,6
DESOTO,Available Adult ICU%,0.75
DESOTO,Total AdultICU Capacity,8
DESOTO,Pediatric ICU Census,0
DESOTO,Available Pediatric ICU,0
DESOTO,Available Pediatric ICU%,
