County,Measure Names,Measure Values
ALACHUA,Adult ICU Census,271
ALACHUA,Available Adult ICU,37
ALACHUA,Available Adult ICU%,0.120129870
ALACHUA,Total AdultICU Capacity,308
ALACHUA,Pediatric ICU Census,40
ALACHUA,Available Pediatric ICU,7
ALACHUA,Available Pediatric ICU%,0.148936170
ALACHUA,Total PediatricICU Capacity,47
BAKER,Adult ICU Census,0
BAKER,Available Adult ICU,0
BAKER,Available Adult ICU%,
BAKER,Total AdultICU Capacity,0
BAKER,Pediatric ICU Census,0
BAKER,Available Pediatric ICU,0
BAKER,Available Pediatric ICU%,
BAKER,Total PediatricICU Capacity,0
BAY,Adult ICU Census,45
BAY,Available Adult ICU,0
BAY,Available Adult ICU%,0
BAY,Total AdultICU Capacity,45
BAY,Pediatric ICU Census,3
BAY,Available Pediatric ICU,1
BAY,Available Pediatric ICU%,0.25
BAY,Total PediatricICU Capacity,4
BRADFORD,Adult ICU Census,0
BRADFORD,Available Adult ICU,0
BRADFORD,Available Adult ICU%,
BRADFORD,Total AdultICU Capacity,0
BRADFORD,Pediatric ICU Census,0
BRADFORD,Available Pediatric ICU,0
BRADFORD,Available Pediatric ICU%,
BRADFORD,Total PediatricICU Capacity,0
BREVARD,Adult ICU Census,145
BREVARD,Available Adult ICU,30
BREVARD,Available Adult ICU%,0.171428571
BREVARD,Total AdultICU Capacity,175
BREVARD,Pediatric ICU Census,0
BREVARD,Available Pediatric ICU,0
BREVARD,Available Pediatric ICU%,
BREVARD,Total PediatricICU Capacity,0
BROWARD,Adult ICU Census,406
BROWARD,Available Adult ICU,71
BROWARD,Available Adult ICU%,0.148846960
BROWARD,Total AdultICU Capacity,477
BROWARD,Pediatric ICU Census,24
BROWARD,Available Pediatric ICU,33
BROWARD,Available Pediatric ICU%,0.578947368
BROWARD,Total PediatricICU Capacity,57
CALHOUN,Adult ICU Census,0
CALHOUN,Available Adult ICU,0
CALHOUN,Available Adult ICU%,
CALHOUN,Total AdultICU Capacity,0
CALHOUN,Pediatric ICU Census,0
CALHOUN,Available Pediatric ICU,0
CALHOUN,Available Pediatric ICU%,
CALHOUN,Total PediatricICU Capacity,0
CHARLOTTE,Adult ICU Census,32
CHARLOTTE,Available Adult ICU,17
CHARLOTTE,Available Adult ICU%,0.346938776
CHARLOTTE,Total AdultICU Capacity,49
CHARLOTTE,Pediatric ICU Census,0
CHARLOTTE,Available Pediatric ICU,0
CHARLOTTE,Available Pediatric ICU%,
CHARLOTTE,Total PediatricICU Capacity,0
CITRUS,Adult ICU Census,36
CITRUS,Available Adult ICU,4
CITRUS,Available Adult ICU%,0.1
CITRUS,Total AdultICU Capacity,40
CITRUS,Pediatric ICU Census,0
CITRUS,Available Pediatric ICU,0
CITRUS,Available Pediatric ICU%,
CITRUS,Total PediatricICU Capacity,0
CLAY,Adult ICU Census,48
CLAY,Available Adult ICU,28
CLAY,Available Adult ICU%,0.368421053
CLAY,Total AdultICU Capacity,76
CLAY,Pediatric ICU Census,2
CLAY,Available Pediatric ICU,2
CLAY,Available Pediatric ICU%,0.5
CLAY,Total PediatricICU Capacity,4
COLLIER,Adult ICU Census,58
COLLIER,Available Adult ICU,27
COLLIER,Available Adult ICU%,0.317647059
COLLIER,Total AdultICU Capacity,85
COLLIER,Pediatric ICU Census,0
COLLIER,Available Pediatric ICU,0
COLLIER,Available Pediatric ICU%,
COLLIER,Total PediatricICU Capacity,0
COLUMBIA,Adult ICU Census,13
COLUMBIA,Available Adult ICU,0
COLUMBIA,Available Adult ICU%,0
COLUMBIA,Total AdultICU Capacity,13
COLUMBIA,Pediatric ICU Census,0
COLUMBIA,Available Pediatric ICU,0
COLUMBIA,Available Pediatric ICU%,
COLUMBIA,Total PediatricICU Capacity,0
DESOTO,Adult ICU Census,2
DESOTO,Available Adult ICU,7
DESOTO,Available Adult ICU%,0.777777778
DESOTO,Total AdultICU Capacity,9
DESOTO,Pediatric ICU Census,0
DESOTO,Available Pediatric ICU,0
DESOTO,Available Pediatric ICU%,
DESOTO,Total PediatricICU Capacity,0
DUVAL,Adult ICU Census,297
DUVAL,Available Adult ICU,137
DUVAL,Available Adult ICU%,0.315668203
DUVAL,Total AdultICU Capacity,434
DUVAL,Pediatric ICU Census,24
DUVAL,Available Pediatric ICU,16
DUVAL,Available Pediatric ICU%,0.4
DUVAL,Total PediatricICU Capacity,40
ESCAMBIA,Adult ICU Census,123
ESCAMBIA,Available Adult ICU,18
ESCAMBIA,Available Adult ICU%,0.127659574
ESCAMBIA,Total AdultICU Capacity,141
ESCAMBIA,Pediatric ICU Census,3
ESCAMBIA,Available Pediatric ICU,13
ESCAMBIA,Available Pediatric ICU%,0.8125
ESCAMBIA,Total PediatricICU Capacity,16
FLAGLER,Adult ICU Census,17
FLAGLER,Available Adult ICU,1
FLAGLER,Available Adult ICU%,0.055555556
FLAGLER,Total AdultICU Capacity,18
FLAGLER,Pediatric ICU Census,0
FLAGLER,Available Pediatric ICU,0
FLAGLER,Available Pediatric ICU%,
FLAGLER,Total PediatricICU Capacity,0
FRANKLIN,Adult ICU Census,0
FRANKLIN,Available Adult ICU,0
