County,Measure Names,Measure Values
ALACHUA,Bed Census,"1,488"
ALACHUA,Available,213
ALACHUA,Available Capacity,0.125220459
ALACHUA,Total Staffed Bed Capacity,"1,701"
BAKER,Bed Census,479
BAKER,Available,145
BAKER,Available Capacity,0.232371795
BAKER,Total Staffed Bed Capacity,624
BAY,Bed Census,452
BAY,Available,90
BAY,Available Capacity,0.166051661
BAY,Total Staffed Bed Capacity,542
BRADFORD,Bed Census,5
BRADFORD,Available,5
BRADFORD,Available Capacity,0.5
BRADFORD,Total Staffed Bed Capacity,10
BREVARD,Bed Census,"1,220"
BREVARD,Available,412
BREVARD,Available Capacity,0.252450980
BREVARD,Total Staffed Bed Capacity,"1,632"
BROWARD,Bed Census,"4,272"
BROWARD,Available,935
BROWARD,Available Capacity,0.179565969
BROWARD,Total Staffed Bed Capacity,"5,207"
CALHOUN,Bed Census,6
CALHOUN,Available,4
CALHOUN,Available Capacity,0.4
CALHOUN,Total Staffed Bed Capacity,10
CHARLOTTE,Bed Census,437
CHARLOTTE,Available,190
CHARLOTTE,Available Capacity,0.303030303
CHARLOTTE,Total Staffed Bed Capacity,627
CITRUS,Bed Census,237
CITRUS,Available,67
CITRUS,Available Capacity,0.220394737
CITRUS,Total Staffed Bed Capacity,304
CLAY,Bed Census,499
CLAY,Available,71
CLAY,Available Capacity,0.124561404
CLAY,Total Staffed Bed Capacity,570
COLLIER,Bed Census,710
COLLIER,Available,161
COLLIER,Available Capacity,0.184845006
COLLIER,Total Staffed Bed Capacity,871
COLUMBIA,Bed Census,95
COLUMBIA,Available,0
COLUMBIA,Available Capacity,0
COLUMBIA,Total Staffed Bed Capacity,95
DESOTO,Bed Census,18
DESOTO,Available,37
DESOTO,Available Capacity,0.672727273
DESOTO,Total Staffed Bed Capacity,55
DUVAL,Bed Census,"2,775"
DUVAL,Available,936
DUVAL,Available Capacity,0.252223120
DUVAL,Total Staffed Bed Capacity,"3,711"
ESCAMBIA,Bed Census,"1,049"
ESCAMBIA,Available,404
ESCAMBIA,Available Capacity,0.278045423
ESCAMBIA,Total Staffed Bed Capacity,"1,453"
FLAGLER,Bed Census,82
FLAGLER,Available,17
FLAGLER,Available Capacity,0.171717172
FLAGLER,Total Staffed Bed Capacity,99
FRANKLIN,Bed Census,1
FRANKLIN,Available,14
FRANKLIN,Available Capacity,0.933333333
FRANKLIN,Total Staffed Bed Capacity,15
GADSDEN,Bed Census,603
GADSDEN,Available,350
GADSDEN,Available Capacity,0.367261280
GADSDEN,Total Staffed Bed Capacity,953
GULF,Bed Census,7
GULF,Available,14
GULF,Available Capacity,0.666666667
GULF,Total Staffed Bed Capacity,21
